x t u
0.875 0.296875 0.427838
0.859375 0.3125 0.479998
0.875 0.3125 0.429623
0.765625 0.328125 0.75697
0.78125 0.328125 0.715078
0.765625 0.34375 0.759914
0.78125 0.34375 0.717859
0.796875 0.328125 0.671462
0.8125 0.328125 0.626229
0.796875 0.34375 0.674074
0.8125 0.34375 0.628665
0.765625 0.359375 0.762769
0.78125 0.359375 0.720555
0.765625 0.375 0.765531
0.78125 0.375 0.723165
0.796875 0.359375 0.676606
0.8125 0.359375 0.631027
0.796875 0.375 0.679056
0.8125 0.375 0.633312
0.828125 0.328125 0.579488
0.84375 0.328125 0.531351
0.828125 0.34375 0.581742
0.84375 0.34375 0.533417
0.859375 0.328125 0.481933
0.875 0.328125 0.431354
0.859375 0.34375 0.483807
0.875 0.34375 0.433032
0.828125 0.359375 0.583927
0.84375 0.359375 0.535421
0.828125 0.375 0.586042
0.84375 0.375 0.53736
0.859375 0.359375 0.485625
0.875 0.359375 0.434659
0.859375 0.375 0.487383
0.875 0.375 0.436233
0.890625 0.265625 0.373354
0.90625 0.265625 0.321704
0.890625 0.28125 0.375021
0.90625 0.28125 0.323141
0.921875 0.265625 0.26928
0.9375 0.265625 0.216206
0.921875 0.28125 0.270482
0.9375 0.28125 0.217172
0.890625 0.296875 0.376641
0.90625 0.296875 0.324537
0.890625 0.3125 0.378212
0.90625 0.3125 0.32589
0.921875 0.296875 0.271651
0.9375 0.296875 0.21811
0.921875 0.3125 0.272784
0.9375 0.3125 0.21902
0.953125 0.265625 0.162612
0.96875 0.265625 0.108626
0.953125 0.28125 0.163338
0.96875 0.28125 0.109111
0.984375 0.265625 0.0543786
1 0.265625 1.35718e-16
0.984375 0.28125 0.0546215
1 0.28125 1.36324e-16
0.953125 0.296875 0.164044
0.96875 0.296875 0.109583
0.953125 0.3125 0.164728
0.96875 0.3125 0.11004
0.984375 0.296875 0.0548574
1 0.296875 1.36913e-16
0.984375 0.3125 0.0550862
1 0.3125 1.37484e-16
0.890625 0.328125 0.379737
0.90625 0.328125 0.327204
0.890625 0.34375 0.381214
0.90625 0.34375 0.328477
0.921875 0.328125 0.273883
0.9375 0.328125 0.219903
0.921875 0.34375 0.274948
0.9375 0.34375 0.220758
0.890625 0.359375 0.382646
0.90625 0.359375 0.329711
0.890625 0.375 0.384031
0.90625 0.375 0.330905
0.921875 0.359375 0.275981
0.9375 0.359375 0.221587
0.921875 0.375 0.276981
0.9375 0.375 0.22239
0.953125 0.328125 0.165392
0.96875 0.328125 0.110483
0.953125 0.34375 0.166035
0.96875 0.34375 0.110913
0.984375 0.328125 0.0553083
1 0.328125 1.38038e-16
0.984375 0.34375 0.0555234
1 0.34375 1.38575e-16
0.953125 0.359375 0.166659
0.96875 0.359375 0.11133
0.953125 0.375 0.167263
0.96875 0.375 0.111733
0.984375 0.359375 0.055732
1 0.359375 1.39095e-16
0.984375 0.375 0.0559338
1 0.375 1.39599e-16
0.765625 0.390625 0.768206
0.78125 0.390625 0.725692
0.765625 0.40625 0.770791
0.78125 0.40625 0.728133
0.796875 0.390625 0.681429
0.8125 0.390625 0.635525
0.796875 0.40625 0.683722
0.8125 0.40625 0.637663
0.765625 0.421875 0.773291
0.78125 0.421875 0.730495
0.765625 0.4375 0.775703
0.78125 0.4375 0.732774
0.796875 0.421875 0.68594
0.8125 0.421875 0.639732
0.796875 0.4375 0.68808
0.8125 0.4375 0.641727
0.828125 0.390625 0.58809
0.84375 0.390625 0.539238
0.828125 0.40625 0.590068
0.84375 0.40625 0.541052
0.859375 0.390625 0.489086
0.875 0.390625 0.437757
0.859375 0.40625 0.490732
0.875 0.40625 0.43923
0.828125 0.421875 0.591982
0.84375 0.421875 0.542807
0.828125 0.4375 0.593829
0.84375 0.4375 0.5445
0.859375 0.421875 0.492324
0.875 0.421875 0.440655
0.859375 0.4375 0.49386
0.875 0.4375 0.442029
0.765625 0.453125 0.778034
0.78125 0.453125 0.734976
0.765625 0.46875 0.780278
0.78125 0.46875 0.737096
0.796875 0.453125 0.690147
0.8125 0.453125 0.643655
0.796875 0.46875 0.692138
0.8125 0.46875 0.645512
0.765625 0.484375 0.782444
0.78125 0.484375 0.739141
0.765625 0.5 0.784525
0.78125 0.5 0.741108
0.796875 0.484375 0.694058
0.8125 0.484375 0.647303
0.796875 0.5 0.695905
0.8125 0.5 0.649025
0.828125 0.453125 0.595613
0.84375 0.453125 0.546136
0.828125 0.46875 0.597331
0.84375 0.46875 0.547712
0.859375 0.453125 0.495343
0.875 0.453125 0.443357
0.859375 0.46875 0.496772
0.875 0.46875 0.444636
0.828125 0.484375 0.598989
0.84375 0.484375 0.549232
0.828125 0.5 0.600582
0.84375 0.5 0.550693
0.859375 0.484375 0.498151
0.875 0.484375 0.44587
0.859375 0.5 0.499476
0.875 0.5 0.447056
0.890625 0.390625 0.385373
0.90625 0.390625 0.332061
0.890625 0.40625 0.38667
0.90625 0.40625 0.333178
0.921875 0.390625 0.277949
0.9375 0.390625 0.223167
0.921875 0.40625 0.278884
0.9375 0.40625 0.223918
0.890625 0.421875 0.387924
0.90625 0.421875 0.334259
0.890625 0.4375 0.389134
0.90625 0.4375 0.335302
0.921875 0.421875 0.279788
0.9375 0.421875 0.224644
0.921875 0.4375 0.280661
0.9375 0.4375 0.225345
0.953125 0.390625 0.167847
0.96875 0.390625 0.112123
0.953125 0.40625 0.168412
0.96875 0.40625 0.1125
0.984375 0.390625 0.0561292
1 0.390625 1.40087e-16
0.984375 0.40625 0.0563181
1 0.40625 1.40559e-16
0.953125 0.421875 0.168958
0.96875 0.421875 0.112865
0.953125 0.4375 0.169485
0.96875 0.4375 0.113218
0.984375 0.421875 0.0565008
1 0.421875 1.41014e-16
0.984375 0.4375 0.056677
1 0.4375 1.41455e-16
0.890625 0.453125 0.390303
0.90625 0.453125 0.336309
0.890625 0.46875 0.391429
0.90625 0.46875 0.337279
0.921875 0.453125 0.281504
0.9375 0.453125 0.226022
0.921875 0.46875 0.282317
0.9375 0.46875 0.226674
0.890625 0.484375 0.392516
0.90625 0.484375 0.338215
0.890625 0.5 0.39356
0.90625 0.5 0.339115
0.921875 0.484375 0.2831
0.9375 0.484375 0.227303
0.921875 0.5 0.283853
0.9375 0.5 0.227907
0.953125 0.453125 0.169994
0.96875 0.453125 0.113558
0.953125 0.46875 0.170485
0.96875 0.46875 0.113885
0.984375 0.453125 0.0568473
1 0.453125 1.41879e-16
0.984375 0.46875 0.0570113
1 0.46875 1.42289e-16
0.953125 0.484375 0.170958
0.96875 0.484375 0.114201
0.953125 0.5 0.171413
0.96875 0.5 0.114505
0.984375 0.484375 0.0571695
1 0.484375 1.42684e-16
0.984375 0.5 0.0573216
1 0.5 1.43063e-16
0 0.515625 0
0.015625 0.515625 0.0574681
0.03125 0.515625 0.114798
0 0.53125 0
0.015625 0.53125 0.0576085
0.03125 0.53125 0.115078
0.046875 0.515625 0.171851
0.0625 0.515625 0.22849
0.046875 0.53125 0.172271
0.0625 0.53125 0.229048
0 0.546875 0
0.015625 0.546875 0.0577436
0.03125 0.546875 0.115348
0 0.5625 0
0.015625 0.5625 0.0578728
0.03125 0.5625 0.115606
0.046875 0.546875 0.172675
0.0625 0.546875 0.229585
0.046875 0.5625 0.173061
0.0625 0.5625 0.230099
0.078125 0.515625 0.284578
0.09375 0.515625 0.339981
0.078125 0.53125 0.285274
0.09375 0.53125 0.340812
0.109375 0.515625 0.394565
0.125 0.515625 0.448199
0.109375 0.53125 0.39553
0.125 0.53125 0.449294
0.078125 0.546875 0.285943
0.09375 0.546875 0.341612
0.078125 0.5625 0.286583
0.09375 0.5625 0.342376
0.109375 0.546875 0.396457
0.125 0.546875 0.450348
0.109375 0.5625 0.397344
0.125 0.5625 0.451356
0 0.578125 0
0.015625 0.578125 0.0579968
0.03125 0.578125 0.115854
0 0.59375 0
0.015625 0.59375 0.0581151
0.03125 0.59375 0.11609
0.046875 0.578125 0.173432
0.0625 0.578125 0.230592
0.046875 0.59375 0.173786
0.0625 0.59375 0.231062
0 0.609375 0
0.015625 0.609375 0.0582283
0.03125 0.609375 0.116316
0 0.625 0
0.015625 0.625 0.0583359
0.03125 0.625 0.116531
0.046875 0.609375 0.174124
0.0625 0.609375 0.231512
0.046875 0.625 0.174446
0.0625 0.625 0.23194
0.078125 0.578125 0.287197
0.09375 0.578125 0.34311
0.078125 0.59375 0.287782
0.09375 0.59375 0.343809
0.109375 0.578125 0.398196
0.125 0.578125 0.452323
0.109375 0.59375 0.399008
0.125 0.59375 0.453245
0.078125 0.609375 0.288343
0.09375 0.609375 0.344479
0.078125 0.625 0.288876
0.09375 0.625 0.345115
0.109375 0.609375 0.399785
0.125 0.609375 0.454128
0.109375 0.625 0.400524
0.125 0.625 0.454967
0.140625 0.515625 0.500753
0.15625 0.515625 0.5521
0.140625 0.53125 0.501977
0.15625 0.53125 0.553449
0.171875 0.515625 0.602117
0.1875 0.515625 0.650684
0.171875 0.53125 0.603589
0.1875 0.53125 0.652274
0.140625 0.546875 0.503154
0.15625 0.546875 0.554747
0.140625 0.5625 0.504279
0.15625 0.5625 0.555988
0.171875 0.546875 0.605004
0.1875 0.546875 0.653804
0.171875 0.5625 0.606358
0.1875 0.5625 0.655267
0.203125 0.515625 0.697683
0.21875 0.515625 0.743001
0.203125 0.53125 0.699389
0.21875 0.53125 0.744818
0.234375 0.515625 0.78653
0.25 0.515625 0.828163
0.234375 0.53125 0.788453
0.25 0.53125 0.830188
0.203125 0.546875 0.701028
0.21875 0.546875 0.746564
0.203125 0.5625 0.702597
0.21875 0.5625 0.748235
0.234375 0.546875 0.790301
0.25 0.546875 0.832134
0.234375 0.5625 0.79207
0.25 0.5625 0.833996
0.140625 0.578125 0.50536
0.15625 0.578125 0.55718
0.140625 0.59375 0.50639
0.15625 0.59375 0.558316
0.171875 0.578125 0.607657
0.1875 0.578125 0.656671
0.171875 0.59375 0.608896
0.1875 0.59375 0.65801
0.140625 0.609375 0.507377
0.15625 0.609375 0.559403
0.140625 0.625 0.508314
0.15625 0.625 0.560437
0.171875 0.609375 0.610082
0.1875 0.609375 0.659291
0.171875 0.625 0.61121
0.1875 0.625 0.66051
0.203125 0.578125 0.704102
0.21875 0.578125 0.749838
0.203125 0.59375 0.705538
0.21875 0.59375 0.751366
0.234375 0.578125 0.793767
0.25 0.578125 0.835783
0.234375 0.59375 0.795385
0.25 0.59375 0.837487
0.203125 0.609375 0.706912
0.21875 0.609375 0.75283
0.203125 0.625 0.708219
0.21875 0.625 0.754221
0.234375 0.609375 0.796934
0.25 0.609375 0.839119
0.234375 0.625 0.798407
0.25 0.625 0.840669
0 0.640625 0
0.015625 0.640625 0.0584386
0.03125 0.640625 0.116736
0 0.65625 0
0.015625 0.65625 0.0585359
0.03125 0.65625 0.116931
0.046875 0.640625 0.174753
0.0625 0.640625 0.232349
0.046875 0.65625 0.175044
0.0625 0.65625 0.232735
0 0.671875 0
0.015625 0.671875 0.0586285
0.03125 0.671875 0.117116
0 0.6875 0
0.015625 0.6875 0.0587157
0.03125 0.6875 0.11729
0.046875 0.671875 0.175321
0.0625 0.671875 0.233103
0.046875 0.6875 0.175581
0.0625 0.6875 0.23345
0.078125 0.640625 0.289385
0.09375 0.640625 0.345723
0.078125 0.65625 0.289866
0.09375 0.65625 0.346299
0.109375 0.640625 0.401229
0.125 0.640625 0.455768
0.109375 0.65625 0.401897
0.125 0.65625 0.456527
0.078125 0.671875 0.290325
0.09375 0.671875 0.346846
0.078125 0.6875 0.290756
0.09375 0.6875 0.347362
0.109375 0.671875 0.402533
0.125 0.671875 0.457249
0.109375 0.6875 0.403131
0.125 0.6875 0.457929
0 0.703125 0
0.015625 0.703125 0.0587984
0.03125 0.703125 0.117455
0 0.71875 0
0.015625 0.71875 0.0588758
0.03125 0.71875 0.11761
0.046875 0.703125 0.175829
0.0625 0.703125 0.233779
0.046875 0.71875 0.17606
0.0625 0.71875 0.234087
0 0.734375 0
0.015625 0.734375 0.0589489
0.03125 0.734375 0.117756
0 0.75 0
0.015625 0.75 0.0590168
0.03125 0.75 0.117891
0.046875 0.734375 0.176279
0.0625 0.734375 0.234378
0.046875 0.75 0.176482
0.0625 0.75 0.234648
0.078125 0.703125 0.291166
0.09375 0.703125 0.347852
0.078125 0.71875 0.291549
0.09375 0.71875 0.34831
0.109375 0.703125 0.403699
0.125 0.703125 0.458574
0.109375 0.71875 0.404231
0.125 0.71875 0.459178
0.078125 0.734375 0.291911
0.09375 0.734375 0.348742
0.078125 0.75 0.292248
0.09375 0.75 0.349144
0.109375 0.734375 0.404733
0.125 0.734375 0.459748
0.109375 0.75 0.405199
0.125 0.75 0.460278
0.140625 0.640625 0.50921
0.15625 0.640625 0.561424
0.140625 0.65625 0.510057
0.15625 0.65625 0.562358
0.171875 0.640625 0.612286
0.1875 0.640625 0.661673
0.171875 0.65625 0.613305
0.1875 0.65625 0.662774
0.140625 0.671875 0.510864
0.15625 0.671875 0.563248
0.140625 0.6875 0.511624
0.15625 0.6875 0.564086
0.171875 0.671875 0.614275
0.1875 0.671875 0.663823
0.171875 0.6875 0.615189
0.1875 0.6875 0.66481
0.203125 0.640625 0.709466
0.21875 0.640625 0.75555
0.203125 0.65625 0.710647
0.21875 0.65625 0.756807
0.234375 0.640625 0.799813
0.25 0.640625 0.84215
0.234375 0.65625 0.801144
0.25 0.65625 0.843552
0.203125 0.671875 0.711771
0.21875 0.671875 0.758004
0.203125 0.6875 0.712829
0.21875 0.6875 0.759131
0.234375 0.671875 0.802412
0.25 0.671875 0.844886
0.234375 0.6875 0.803605
0.25 0.6875 0.846142
0.140625 0.703125 0.512344
0.15625 0.703125 0.56488
0.140625 0.71875 0.513019
0.15625 0.71875 0.565624
0.171875 0.703125 0.616055
0.1875 0.703125 0.665746
0.171875 0.71875 0.616866
0.1875 0.71875 0.666623
0.140625 0.734375 0.513656
0.15625 0.734375 0.566326
0.140625 0.75 0.514248
0.15625 0.75 0.566979
0.171875 0.734375 0.617633
0.1875 0.734375 0.667451
0.171875 0.75 0.618344
0.1875 0.75 0.66822
0.203125 0.703125 0.713833
0.21875 0.703125 0.760201
0.203125 0.71875 0.714773
0.21875 0.71875 0.761202
0.234375 0.703125 0.804737
0.25 0.703125 0.847334
0.234375 0.71875 0.805796
0.25 0.71875 0.84845
0.203125 0.734375 0.715661
0.21875 0.734375 0.762147
0.203125 0.75 0.716486
0.21875 0.75 0.763025
0.234375 0.734375 0.806797
0.25 0.734375 0.849504
0.234375 0.75 0.807727
0.25 0.75 0.850483
0.265625 0.515625 0.867802
0.28125 0.515625 0.90535
0.265625 0.53125 0.869923
0.28125 0.53125 0.907563
0.296875 0.515625 0.940717
0.3125 0.515625 0.973817
0.296875 0.53125 0.943016
0.3125 0.53125 0.976198
0.265625 0.546875 0.871963
0.28125 0.546875 0.909691
0.265625 0.5625 0.873914
0.28125 0.5625 0.911726
0.296875 0.546875 0.945227
0.3125 0.546875 0.978487
0.296875 0.5625 0.947342
0.3125 0.5625 0.980676
0.328125 0.515625 1.00457
0.34375 0.515625 1.03291
0.328125 0.53125 1.00703
0.34375 0.53125 1.03543
0.359375 0.515625 1.05875
0.375 0.515625 1.08205
0.359375 0.53125 1.06134
0.375 0.53125 1.08469
0.328125 0.546875 1.00939
0.34375 0.546875 1.03786
0.328125 0.5625 1.01165
0.34375 0.5625 1.04018
0.359375 0.546875 1.06383
0.375 0.546875 1.08724
0.359375 0.5625 1.06621
0.375 0.5625 1.08967
0.265625 0.578125 0.875786
0.28125 0.578125 0.91368
0.265625 0.59375 0.877572
0.28125 0.59375 0.915543
0.296875 0.578125 0.949372
0.3125 0.578125 0.982777
0.296875 0.59375 0.951308
0.3125 0.59375 0.984781
0.265625 0.609375 0.879282
0.28125 0.609375 0.917326
0.265625 0.625 0.880907
0.28125 0.625 0.919021
0.296875 0.609375 0.953161
0.3125 0.609375 0.986699
0.296875 0.625 0.954922
0.3125 0.625 0.988523
0.328125 0.578125 1.01381
0.34375 0.578125 1.04241
0.328125 0.59375 1.01588
0.34375 0.59375 1.04454
0.359375 0.578125 1.06849
0.375 0.578125 1.092
0.359375 0.59375 1.07067
0.375 0.59375 1.09423
0.328125 0.609375 1.01786
0.34375 0.609375 1.04657
0.328125 0.625 1.01974
0.34375 0.625 1.0485
0.359375 0.609375 1.07276
0.375 0.609375 1.09636
0.359375 0.625 1.07474
0.375 0.625 1.09839
0.390625 0.515625 1.10274
0.40625 0.515625 1.12077
0.390625 0.53125 1.10543
0.40625 0.53125 1.12351
0.421875 0.515625 1.1361
0.4375 0.515625 1.1487
0.421875 0.53125 1.13888
0.4375 0.53125 1.1515
0.390625 0.546875 1.10802
0.40625 0.546875 1.12614
0.390625 0.5625 1.1105
0.40625 0.5625 1.12866
0.421875 0.546875 1.14155
0.4375 0.546875 1.1542
0.421875 0.5625 1.1441
0.4375 0.5625 1.15679
0.453125 0.515625 1.15852
0.46875 0.515625 1.16556
0.453125 0.53125 1.16136
0.46875 0.53125 1.16841
0.484375 0.515625 1.16979
0.5 0.515625 1.1712
0.484375 0.53125 1.17265
0.5 0.53125 1.17406
0.453125 0.546875 1.16408
0.46875 0.546875 1.17115
0.453125 0.5625 1.16668
0.46875 0.5625 1.17377
0.484375 0.546875 1.1754
0.5 0.546875 1.17682
0.484375 0.5625 1.17803
0.5 0.5625 1.17945
0.390625 0.578125 1.11288
0.40625 0.578125 1.13108
0.390625 0.59375 1.11515
0.40625 0.59375 1.13339
0.421875 0.578125 1.14655
0.4375 0.578125 1.15926
0.421875 0.59375 1.14889
0.4375 0.59375 1.16163
0.390625 0.609375 1.11732
0.40625 0.609375 1.13559
0.390625 0.625 1.11939
0.40625 0.625 1.13769
0.421875 0.609375 1.15113
0.4375 0.609375 1.16389
0.421875 0.625 1.15326
0.4375 0.625 1.16604
0.453125 0.578125 1.16918
0.46875 0.578125 1.17628
0.453125 0.59375 1.17157
0.46875 0.59375 1.17868
0.484375 0.578125 1.18055
0.5 0.578125 1.18198
0.484375 0.59375 1.18296
0.5 0.59375 1.18439
0.453125 0.609375 1.17385
0.46875 0.609375 1.18098
0.453125 0.625 1.17602
0.46875 0.625 1.18316
0.484375 0.609375 1.18526
0.5 0.609375 1.18669
0.484375 0.625 1.18745
0.5 0.625 1.18889
0.265625 0.640625 0.882458
0.28125 0.640625 0.92064
0.265625 0.65625 0.883927
0.28125 0.65625 0.922172
0.296875 0.640625 0.956604
0.3125 0.640625 0.990264
0.296875 0.65625 0.958196
0.3125 0.65625 0.991912
0.265625 0.671875 0.885325
0.28125 0.671875 0.923631
0.265625 0.6875 0.886641
0.28125 0.6875 0.925004
0.296875 0.671875 0.959712
0.3125 0.671875 0.993481
0.296875 0.6875 0.961139
0.3125 0.6875 0.994958
0.328125 0.640625 1.02154
0.34375 0.640625 1.05035
0.328125 0.65625 1.02324
0.34375 0.65625 1.0521
0.359375 0.640625 1.07663
0.375 0.640625 1.10032
0.359375 0.65625 1.07843
0.375 0.65625 1.10215
0.328125 0.671875 1.02486
0.34375 0.671875 1.05376
0.328125 0.6875 1.02638
0.34375 0.6875 1.05533
0.359375 0.671875 1.08013
0.375 0.671875 1.1039
0.359375 0.6875 1.08174
0.375 0.6875 1.10554
0.265625 0.703125 0.88789
0.28125 0.703125 0.926307
0.265625 0.71875 0.889059
0.28125 0.71875 0.927527
0.296875 0.703125 0.962493
0.3125 0.703125 0.99636
0.296875 0.71875 0.96376
0.3125 0.71875 0.997672
0.265625 0.734375 0.890164
0.28125 0.734375 0.928679
0.265625 0.75 0.891189
0.28125 0.75 0.929749
0.296875 0.734375 0.964957
0.3125 0.734375 0.998911
0.296875 0.75 0.966069
0.3125 0.75 1.00006
0.328125 0.703125 1.02783
0.34375 0.703125 1.05682
0.328125 0.71875 1.02918
0.34375 0.71875 1.05821
0.359375 0.703125 1.08326
0.375 0.703125 1.1071
0.359375 0.71875 1.08469
0.375 0.71875 1.10855
0.328125 0.734375 1.03046
0.34375 0.734375 1.05952
0.328125 0.75 1.03165
0.34375 0.75 1.06074
0.359375 0.734375 1.08603
0.375 0.734375 1.10993
0.359375 0.75 1.08729
0.375 0.75 1.11121
0.390625 0.640625 1.12136
0.40625 0.640625 1.1397
0.390625 0.65625 1.12323
0.40625 0.65625 1.14159
0.421875 0.640625 1.15529
0.4375 0.640625 1.1681
0.421875 0.65625 1.15721
0.4375 0.65625 1.17004
0.390625 0.671875 1.125
0.40625 0.671875 1.1434
0.390625 0.6875 1.12668
0.40625 0.6875 1.1451
0.421875 0.671875 1.15904
0.4375 0.671875 1.17189
0.421875 0.6875 1.16076
0.4375 0.6875 1.17363
0.453125 0.640625 1.17809
0.46875 0.640625 1.18525
0.453125 0.65625 1.18005
0.46875 0.65625 1.18722
0.484375 0.640625 1.18955
0.5 0.640625 1.19098
0.484375 0.65625 1.19153
0.5 0.65625 1.19296
0.453125 0.671875 1.18192
0.46875 0.671875 1.1891
0.453125 0.6875 1.18367
0.46875 0.6875 1.19086
0.484375 0.671875 1.19341
0.5 0.671875 1.19485
0.484375 0.6875 1.19518
0.5 0.6875 1.19663
0.390625 0.703125 1.12826
0.40625 0.703125 1.14671
0.390625 0.71875 1.12975
0.40625 0.71875 1.14822
0.421875 0.703125 1.1624
0.4375 0.703125 1.17529
0.421875 0.71875 1.16393
0.4375 0.71875 1.17683
0.390625 0.734375 1.13115
0.40625 0.734375 1.14965
0.390625 0.75 1.13246
0.40625 0.75 1.15097
0.421875 0.734375 1.16538
0.4375 0.734375 1.1783
0.421875 0.75 1.16672
0.4375 0.75 1.17965
0.453125 0.703125 1.18534
0.46875 0.703125 1.19254
0.453125 0.71875 1.1869
0.46875 0.71875 1.19411
0.484375 0.703125 1.19687
0.5 0.703125 1.19831
0.484375 0.71875 1.19844
0.5 0.71875 1.19989
0.453125 0.734375 1.18838
0.46875 0.734375 1.19559
0.453125 0.75 1.18975
0.46875 0.75 1.19697
0.484375 0.734375 1.19993
0.5 0.734375 1.20138
0.484375 0.75 1.20132
0.5 0.75 1.20276
0 0.765625 0
0.015625 0.765625 0.0590807
0.03125 0.765625 0.118019
0 0.78125 0
0.015625 0.78125 0.0591394
0.03125 0.78125 0.118136
0.046875 0.765625 0.176673
0.0625 0.765625 0.234901
0.046875 0.78125 0.176849
0.0625 0.78125 0.235135
0 0.796875 0
0.015625 0.796875 0.0591941
0.03125 0.796875 0.118246
0 0.8125 0
0.015625 0.8125 0.0592439
0.03125 0.8125 0.118345
0.046875 0.796875 0.177012
0.0625 0.796875 0.235353
0.046875 0.8125 0.177161
0.0625 0.8125 0.23555
0.078125 0.765625 0.292564
0.09375 0.765625 0.349522
0.078125 0.78125 0.292855
0.09375 0.78125 0.349869
0.109375 0.765625 0.405637
0.125 0.765625 0.460776
0.109375 0.78125 0.40604
0.125 0.78125 0.461233
0.078125 0.796875 0.293126
0.09375 0.796875 0.350193
0.078125 0.8125 0.293372
0.09375 0.8125 0.350487
0.109375 0.796875 0.406416
0.125 0.796875 0.461661
0.109375 0.8125 0.406758
0.125 0.8125 0.462049
0 0.828125 0
0.015625 0.828125 0.0592899
0.03125 0.828125 0.118437
0 0.84375 0
0.015625 0.84375 0.059331
0.03125 0.84375 0.118519
0.046875 0.828125 0.177299
0.0625 0.828125 0.235733
0.046875 0.84375 0.177422
0.0625 0.84375 0.235897
0 0.859375 0
0.015625 0.859375 0.0593685
0.03125 0.859375 0.118594
0 0.875 0
0.015625 0.875 0.0594011
0.03125 0.875 0.118659
0.046875 0.859375 0.177534
0.0625 0.859375 0.236046
0.046875 0.875 0.177631
0.0625 0.875 0.236175
0.078125 0.828125 0.2936
0.09375 0.828125 0.35076
0.078125 0.84375 0.293803
0.09375 0.84375 0.351002
0.109375 0.828125 0.407074
0.125 0.828125 0.462408
0.109375 0.84375 0.407356
0.125 0.84375 0.462728
0.078125 0.859375 0.293989
0.09375 0.859375 0.351224
0.078125 0.875 0.294151
0.09375 0.875 0.351417
0.109375 0.859375 0.407614
0.125 0.859375 0.463021
0.109375 0.875 0.407837
0.125 0.875 0.463275
0.140625 0.765625 0.514804
0.15625 0.765625 0.567592
0.140625 0.78125 0.515315
0.15625 0.78125 0.568156
0.171875 0.765625 0.619013
0.1875 0.765625 0.668943
0.171875 0.78125 0.619628
0.1875 0.78125 0.669607
0.140625 0.796875 0.515793
0.15625 0.796875 0.568683
0.140625 0.8125 0.516226
0.15625 0.8125 0.56916
0.171875 0.796875 0.620202
0.1875 0.796875 0.670228
0.171875 0.8125 0.620723
0.1875 0.8125 0.670791
0.203125 0.765625 0.717261
0.21875 0.765625 0.763851
0.203125 0.78125 0.717973
0.21875 0.78125 0.76461
0.234375 0.765625 0.8086
0.25 0.765625 0.851402
0.234375 0.78125 0.809404
0.25 0.78125 0.852248
0.203125 0.796875 0.718638
0.21875 0.796875 0.765318
0.203125 0.8125 0.719242
0.21875 0.8125 0.765961
0.234375 0.796875 0.810154
0.25 0.796875 0.853038
0.234375 0.8125 0.810835
0.25 0.8125 0.853755
0.140625 0.828125 0.516627
0.15625 0.828125 0.569603
0.140625 0.84375 0.516985
0.15625 0.84375 0.569997
0.171875 0.828125 0.621206
0.1875 0.828125 0.671312
0.171875 0.84375 0.621636
0.1875 0.84375 0.671777
0.140625 0.859375 0.517312
0.15625 0.859375 0.570358
0.140625 0.875 0.517596
0.15625 0.875 0.570671
0.171875 0.859375 0.622029
0.1875 0.859375 0.672202
0.171875 0.875 0.62237
0.1875 0.875 0.672571
0.203125 0.828125 0.719801
0.21875 0.828125 0.766556
0.203125 0.84375 0.720299
0.21875 0.84375 0.767087
0.234375 0.828125 0.811465
0.25 0.828125 0.854418
0.234375 0.84375 0.812026
0.25 0.84375 0.85501
0.203125 0.859375 0.720755
0.21875 0.859375 0.767572
0.203125 0.875 0.721151
0.21875 0.875 0.767994
0.234375 0.859375 0.81254
0.25 0.859375 0.85555
0.234375 0.875 0.812986
0.25 0.875 0.85602
0 0.890625 0
0.015625 0.890625 0.0594304
0.03125 0.890625 0.118718
0 0.90625 0
0.015625 0.90625 0.0594548
0.03125 0.90625 0.118766
0.046875 0.890625 0.177719
0.0625 0.890625 0.236292
0.046875 0.90625 0.177792
0.0625 0.90625 0.236389
0 0.921875 0
0.015625 0.921875 0.0594761
0.03125 0.921875 0.118809
0 0.9375 0
0.015625 0.9375 0.0594926
0.03125 0.9375 0.118842
0.046875 0.921875 0.177856
0.0625 0.921875 0.236474
0.046875 0.9375 0.177905
0.0625 0.9375 0.236539
0.078125 0.890625 0.294296
0.09375 0.890625 0.351591
0.078125 0.90625 0.294417
0.09375 0.90625 0.351735
0.109375 0.890625 0.408038
0.125 0.890625 0.463503
0.109375 0.90625 0.408206
0.125 0.90625 0.463694
0.078125 0.921875 0.294522
0.09375 0.921875 0.351861
0.078125 0.9375 0.294604
0.09375 0.9375 0.351958
0.109375 0.921875 0.408352
0.125 0.921875 0.46386
0.109375 0.9375 0.408465
0.125 0.9375 0.463988
0 0.953125 0
0.015625 0.953125 0.0595061
0.03125 0.953125 0.118869
0 0.96875 0
0.015625 0.96875 0.0595148
0.03125 0.96875 0.118886
0.046875 0.953125 0.177945
0.0625 0.953125 0.236593
0.046875 0.96875 0.177971
0.0625 0.96875 0.236628
0 0.984375 0
0.015625 0.984375 0.0595209
0.03125 0.984375 0.118898
0 1 0
0.015625 1 0.0595221
0.03125 1 0.118901
0.046875 0.984375 0.177989
0.0625 0.984375 0.236652
0.046875 1 0.177993
0.0625 1 0.236657
0.078125 0.953125 0.294671
0.09375 0.953125 0.352039
0.078125 0.96875 0.294714
0.09375 0.96875 0.35209
0.109375 0.953125 0.408558
0.125 0.953125 0.464094
0.109375 0.96875 0.408618
0.125 0.96875 0.464162
0.078125 0.984375 0.294744
0.09375 0.984375 0.352126
0.078125 1 0.29475
