x y t u
0.09375 0.9375 0.53125 0.792115
0.125 0.9375 0.53125 0.797856
0.09375 0.90625 0.5625 0.779594
0.125 0.90625 0.5625 0.7857
0.09375 0.9375 0.5625 0.760426
0.125 0.9375 0.5625 0.766235
0 0.96875 0.53125 0.750326
0.03125 0.96875 0.53125 0.758829
0.0625 0.96875 0.53125 0.766381
0 1 0.53125 0.732024
0.03125 1 0.53125 0.740123
0.0625 1 0.53125 0.74731
0 0.96875 0.5625 0.718934
0.03125 0.96875 0.5625 0.727205
0.0625 0.96875 0.5625 0.734616
0 1 0.5625 0.700672
0.03125 1 0.5625 0.708535
0.0625 1 0.5625 0.715575
0.09375 0.96875 0.53125 0.772919
0.125 0.96875 0.53125 0.778386
0.09375 1 0.53125 0.753529
0.125 1 0.53125 0.758725
0.09375 0.96875 0.5625 0.741108
0.125 0.96875 0.5625 0.746627
0.09375 1 0.5625 0.721737
0.125 1 0.5625 0.726972
0 0.90625 0.59375 0.723316
0.03125 0.90625 0.59375 0.732451
0.0625 0.90625 0.59375 0.740753
0 0.9375 0.59375 0.705433
0.03125 0.9375 0.59375 0.714122
0.0625 0.9375 0.59375 0.722015
0 0.90625 0.625 0.692332
0.03125 0.90625 0.625 0.701652
0.0625 0.90625 0.625 0.710245
0 0.9375 0.625 0.674851
0.03125 0.9375 0.625 0.683706
0.0625 0.9375 0.625 0.691866
0.09375 0.90625 0.59375 0.748156
0.125 0.90625 0.59375 0.754597
0.09375 0.9375 0.59375 0.729048
0.125 0.9375 0.59375 0.735165
0.09375 0.90625 0.625 0.718047
0.125 0.90625 0.625 0.724998
0.09375 0.9375 0.625 0.69927
0.125 0.9375 0.625 0.705862
0 0.96875 0.59375 0.687488
0.03125 0.96875 0.59375 0.695744
0.0625 0.96875 0.59375 0.703238
0 1 0.59375 0.669557
0.03125 1 0.59375 0.677395
0.0625 1 0.59375 0.684503
0 0.96875 0.625 0.657385
0.03125 0.96875 0.625 0.665791
0.0625 0.96875 0.625 0.67353
0 1 0.625 0.64
0.03125 1 0.625 0.647973
0.0625 1 0.625 0.655307
0.09375 0.96875 0.59375 0.709912
0.125 0.96875 0.59375 0.715713
0.09375 1 0.59375 0.690828
0.125 1 0.59375 0.696322
0.09375 0.96875 0.625 0.680548
0.125 0.96875 0.625 0.686792
0.09375 1 0.625 0.661952
0.125 1 0.625 0.66786
0.15625 0.90625 0.53125 0.821814
0.1875 0.90625 0.53125 0.825326
0.15625 0.9375 0.53125 0.802422
0.1875 0.9375 0.53125 0.805771
0.15625 0.90625 0.5625 0.790681
0.1875 0.90625 0.5625 0.794493
0.15625 0.9375 0.5625 0.770973
0.1875 0.9375 0.5625 0.774597
0.21875 0.90625 0.53125 0.82753
0.25 0.90625 0.53125 0.828403
0.21875 0.9375 0.53125 0.807872
0.25 0.9375 0.53125 0.808705
0.21875 0.90625 0.5625 0.797099
0.25 0.90625 0.5625 0.798477
0.21875 0.9375 0.5625 0.777075
0.25 0.9375 0.5625 0.778384
0.15625 0.96875 0.53125 0.782732
0.1875 0.96875 0.53125 0.78592
0.15625 1 0.53125 0.762856
0.1875 1 0.53125 0.765884
0.15625 0.96875 0.5625 0.751126
0.1875 0.96875 0.5625 0.754567
0.15625 1 0.5625 0.731238
0.1875 1 0.5625 0.7345
0.21875 0.96875 0.53125 0.787919
0.25 0.96875 0.53125 0.788712
0.21875 1 0.53125 0.767783
0.25 1 0.53125 0.768536
0.21875 0.96875 0.5625 0.756919
0.25 0.96875 0.5625 0.758162
0.21875 1 0.5625 0.736729
0.25 1 0.5625 0.737906
0.15625 0.90625 0.59375 0.760023
0.1875 0.90625 0.59375 0.764386
0.15625 0.9375 0.59375 0.740315
0.1875 0.9375 0.59375 0.744455
0.15625 0.90625 0.625 0.731041
0.1875 0.90625 0.625 0.736129
0.15625 0.9375 0.625 0.71159
0.1875 0.9375 0.625 0.716411
0.21875 0.90625 0.59375 0.767649
0.25 0.90625 0.59375 0.769781
0.21875 0.9375 0.59375 0.74755
0.25 0.9375 0.59375 0.749572
0.21875 0.90625 0.625 0.740217
0.25 0.90625 0.625 0.743272
0.21875 0.9375 0.625 0.720283
0.25 0.9375 0.625 0.723175
0.15625 0.96875 0.59375 0.720595
0.1875 0.96875 0.59375 0.724518
0.15625 1 0.59375 0.700944
0.1875 1 0.59375 0.704656
0.15625 0.96875 0.625 0.692216
0.1875 0.96875 0.625 0.696778
0.15625 1 0.625 0.67299
0.1875 1 0.625 0.677301
0.21875 0.96875 0.59375 0.727449
0.25 0.96875 0.59375 0.729364
0.21875 1 0.59375 0.707429
0.25 1 0.59375 0.709241
0.21875 0.96875 0.625 0.70044
0.25 0.96875 0.625 0.703175
0.21875 1 0.625 0.680762
0.25 1 0.625 0.683346
0 0.78125 0.65625 0.730122
0.03125 0.78125 0.65625 0.74179
0.0625 0.78125 0.65625 0.752735
0 0.8125 0.65625 0.713684
0.03125 0.8125 0.65625 0.724828
0.0625 0.8125 0.65625 0.735275
0 0.78125 0.6875 0.701335
0.03125 0.78125 0.6875 0.713468
0.0625 0.78125 0.6875 0.725005
0 0.8125 0.6875 0.685475
0.03125 0.8125 0.6875 0.697061
0.0625 0.8125 0.6875 0.70807
0.09375 0.78125 0.65625 0.762876
0.125 0.78125 0.65625 0.772132
0.09375 0.8125 0.65625 0.744948
0.125 0.8125 0.65625 0.753772
0.09375 0.78125 0.6875 0.735868
0.125 0.78125 0.6875 0.745978
0.09375 0.8125 0.6875 0.718428
0.125 0.8125 0.6875 0.728061
0 0.84375 0.65625 0.697019
0.03125 0.84375 0.65625 0.707646
0.0625 0.84375 0.65625 0.717601
0 0.875 0.65625 0.680211
0.03125 0.875 0.65625 0.690329
0.0625 0.875 0.65625 0.6998
0 0.84375 0.6875 0.66944
0.03125 0.84375 0.6875 0.680487
0.0625 0.84375 0.6875 0.690976
0 0.875 0.6875 0.653304
0.03125 0.875 0.6875 0.663822
0.0625 0.875 0.6875 0.6738
0.09375 0.84375 0.65625 0.726812
0.125 0.84375 0.65625 0.735209
0.09375 0.875 0.65625 0.708558
0.125 0.875 0.65625 0.716537
0.09375 0.84375 0.6875 0.700836
0.125 0.84375 0.6875 0.710001
0.09375 0.875 0.6875 0.683175
0.125 0.875 0.6875 0.691881
0 0.78125 0.71875 0.675333
0.03125 0.78125 0.71875 0.687959
0.0625 0.78125 0.71875 0.700113
0 0.8125 0.71875 0.660227
0.03125 0.8125 0.71875 0.67229
0.0625 0.8125 0.71875 0.683893
0 0.78125 0.75 0.652645
0.03125 0.78125 0.75 0.665782
0.0625 0.78125 0.75 0.678562
0 0.8125 0.75 0.638404
0.03125 0.8125 0.75 0.650969
0.0625 0.8125 0.75 0.663182
0.09375 0.78125 0.71875 0.711718
0.125 0.78125 0.71875 0.722697
0.09375 0.8125 0.71875 0.694963
0.125 0.8125 0.71875 0.705427
0.09375 0.78125 0.75 0.690913
0.125 0.78125 0.75 0.702759
0.09375 0.8125 0.75 0.674975
0.125 0.8125 0.75 0.686276
0 0.84375 0.71875 0.644968
0.03125 0.84375 0.71875 0.656477
0.0625 0.84375 0.71875 0.667537
0 0.875 0.71875 0.629624
0.03125 0.875 0.71875 0.640589
0.0625 0.875 0.71875 0.651117
0 0.84375 0.75 0.62401
0.03125 0.84375 0.75 0.63601
0.0625 0.84375 0.75 0.647665
0 0.875 0.75 0.609524
0.03125 0.875 0.75 0.62097
0.0625 0.875 0.75 0.632076
0.09375 0.84375 0.71875 0.67808
0.125 0.84375 0.71875 0.688039
0.09375 0.875 0.71875 0.661145
0.125 0.875 0.71875 0.670611
0.09375 0.84375 0.75 0.658908
0.125 0.84375 0.75 0.669674
0.09375 0.875 0.75 0.642781
0.125 0.875 0.75 0.653023
0.15625 0.78125 0.65625 0.780429
0.1875 0.78125 0.65625 0.787695
0.15625 0.8125 0.65625 0.761676
0.1875 0.8125 0.65625 0.768595
0.15625 0.78125 0.6875 0.755256
0.1875 0.78125 0.6875 0.763631
0.15625 0.8125 0.6875 0.736897
0.1875 0.8125 0.6875 0.744867
0.21875 0.78125 0.65625 0.793867
0.25 0.78125 0.65625 0.79889
0.21875 0.8125 0.65625 0.77447
0.25 0.8125 0.65625 0.77925
0.21875 0.78125 0.6875 0.771034
0.25 0.78125 0.6875 0.7774
0.21875 0.8125 0.6875 0.751908
0.25 0.8125 0.6875 0.757961
0.15625 0.84375 0.65625 0.742727
0.1875 0.84375 0.65625 0.749305
0.15625 0.875 0.65625 0.723677
0.1875 0.875 0.65625 0.72992
0.15625 0.84375 0.6875 0.718401
0.1875 0.84375 0.6875 0.725974
0.15625 0.875 0.6875 0.699856
0.1875 0.875 0.6875 0.707042
0.21875 0.84375 0.65625 0.754887
0.25 0.84375 0.65625 0.759428
0.21875 0.875 0.65625 0.735217
0.25 0.875 0.65625 0.739523
0.21875 0.84375 0.6875 0.732661
0.25 0.84375 0.6875 0.738407
0.21875 0.875 0.6875 0.713382
0.25 0.875 0.6875 0.718829
0.15625 0.78125 0.71875 0.732973
0.1875 0.78125 0.71875 0.74247
0.15625 0.8125 0.71875 0.715215
0.1875 0.8125 0.71875 0.724254
0.15625 0.78125 0.75 0.714023
0.1875 0.78125 0.75 0.724631
0.15625 0.8125 0.75 0.697015
0.1875 0.8125 0.75 0.707119
0.21875 0.78125 0.71875 0.751116
0.25 0.78125 0.71875 0.758841
0.21875 0.8125 0.71875 0.732478
0.25 0.8125 0.71875 0.739822
0.21875 0.78125 0.75 0.734505
0.25 0.78125 0.75 0.743571
0.21875 0.8125 0.75 0.716518
0.25 0.8125 0.75 0.725143
0.15625 0.84375 0.71875 0.697347
0.1875 0.84375 0.71875 0.705938
0.15625 0.875 0.71875 0.67945
0.1875 0.875 0.71875 0.687604
0.15625 0.84375 0.75 0.679895
0.1875 0.84375 0.75 0.689506
0.15625 0.875 0.75 0.662739
0.1875 0.875 0.75 0.671868
0.21875 0.84375 0.71875 0.713749
0.25 0.84375 0.71875 0.72072
0.21875 0.875 0.71875 0.695012
0.25 0.875 0.71875 0.70162
0.21875 0.84375 0.75 0.69844
0.25 0.84375 0.75 0.706632
0.21875 0.875 0.75 0.680348
0.25 0.875 0.75 0.688119
0 0.90625 0.65625 0.663333
0.03125 0.90625 0.65625 0.672954
0.0625 0.90625 0.65625 0.681954
0 0.9375 0.65625 0.646455
0.03125 0.9375 0.65625 0.655593
0.0625 0.9375 0.65625 0.664135
0 0.90625 0.6875 0.637133
0.03125 0.90625 0.6875 0.647135
0.0625 0.90625 0.6875 0.656617
0 0.9375 0.6875 0.620989
0.03125 0.9375 0.6875 0.63049
0.0625 0.9375 0.6875 0.639489
0.09375 0.90625 0.65625 0.690269
0.125 0.90625 0.65625 0.697841
0.09375 0.9375 0.65625 0.672021
0.125 0.9375 0.65625 0.679197
0.09375 0.90625 0.6875 0.665517
0.125 0.90625 0.6875 0.673777
0.09375 0.9375 0.6875 0.647931
0.125 0.9375 0.6875 0.655759
0 0.96875 0.65625 0.62964
0.03125 0.96875 0.65625 0.63831
0.0625 0.96875 0.65625 0.646409
0 1 0.65625 0.612942
0.03125 1 0.65625 0.621163
0.0625 1 0.65625 0.628835
0 0.96875 0.6875 0.604928
0.03125 0.96875 0.6875 0.613944
0.0625 0.96875 0.6875 0.622478
0 1 0.6875 0.588998
0.03125 1 0.6875 0.597548
0.0625 1 0.6875 0.605633
0.09375 0.96875 0.65625 0.653881
0.125 0.96875 0.65625 0.660675
0.09375 1 0.65625 0.635907
0.125 1 0.65625 0.642334
0.09375 0.96875 0.6875 0.630476
0.125 0.96875 0.6875 0.637888
0.09375 1 0.6875 0.613205
0.125 1 0.6875 0.620216
0 0.90625 0.71875 0.614255
0.03125 0.90625 0.71875 0.624689
0.0625 0.90625 0.71875 0.634699
0 0.9375 0.71875 0.598917
0.03125 0.9375 0.71875 0.608835
0.0625 0.9375 0.71875 0.618342
0 0.90625 0.75 0.595003
0.03125 0.90625 0.75 0.605907
0.0625 0.90625 0.75 0.616478
0 0.9375 0.75 0.580499
0.03125 0.9375 0.75 0.590876
0.0625 0.9375 0.75 0.600926
0.09375 0.90625 0.71875 0.644225
0.125 0.90625 0.71875 0.65321
0.09375 0.9375 0.71875 0.627382
0.125 0.9375 0.71875 0.635902
0.09375 0.90625 0.75 0.626658
0.125 0.90625 0.75 0.63639
0.09375 0.9375 0.75 0.610596
0.125 0.9375 0.75 0.619833
0 0.96875 0.71875 0.58366
0.03125 0.96875 0.71875 0.593079
0.0625 0.96875 0.71875 0.6021
0 1 0.71875 0.568529
0.03125 1 0.71875 0.577468
0.0625 1 0.71875 0.58602
0 0.96875 0.75 0.566059
0.03125 0.96875 0.75 0.575924
0.0625 0.96875 0.75 0.58547
0 1 0.75 0.551724
0.03125 1 0.75 0.561096
0.0625 1 0.75 0.570156
0.09375 0.96875 0.71875 0.610671
0.125 0.96875 0.71875 0.618742
0.09375 1 0.71875 0.594139
0.125 1 0.71875 0.601778
0.09375 0.96875 0.75 0.594648
0.125 0.96875 0.75 0.603406
0.09375 1 0.75 0.578858
0.125 1 0.75 0.587156
0.15625 0.90625 0.65625 0.704612
0.1875 0.90625 0.65625 0.71053
0.15625 0.9375 0.65625 0.685611
0.1875 0.9375 0.65625 0.691214
0.15625 0.90625 0.6875 0.681339
0.1875 0.90625 0.6875 0.688148
0.15625 0.9375 0.6875 0.662921
0.1875 0.9375 0.6875 0.669366
0.21875 0.90625 0.65625 0.715549
0.25 0.90625 0.65625 0.719627
0.21875 0.9375 0.65625 0.695963
0.25 0.9375 0.65625 0.69982
0.21875 0.90625 0.6875 0.694154
0.25 0.90625 0.6875 0.699309
0.21875 0.9375 0.6875 0.675047
0.25 0.9375 0.6875 0.679922
0.15625 0.96875 0.65625 0.666743
0.1875 0.96875 0.65625 0.672042
0.15625 1 0.65625 0.64807
0.1875 1 0.65625 0.653076
0.15625 0.96875 0.6875 0.644664
0.1875 0.96875 0.6875 0.650758
0.15625 1 0.6875 0.626621
0.1875 1 0.6875 0.632378
0.21875 0.96875 0.65625 0.67653
0.25 0.96875 0.65625 0.680175
0.21875 1 0.65625 0.657314
0.25 1 0.65625 0.660755
0.21875 0.96875 0.6875 0.656126
0.25 0.96875 0.6875 0.660731
0.21875 1 0.6875 0.637448
0.25 1 0.6875 0.641793
0.15625 0.90625 0.71875 0.661596
0.1875 0.90625 0.71875 0.669324
0.15625 0.9375 0.71875 0.643847
0.1875 0.9375 0.71875 0.651165
0.15625 0.90625 0.75 0.645614
0.1875 0.90625 0.75 0.654275
0.15625 0.9375 0.75 0.628582
0.1875 0.9375 0.75 0.636789
0.21875 0.90625 0.71875 0.676342
0.25 0.90625 0.71875 0.682598
0.21875 0.9375 0.71875 0.657806
0.25 0.9375 0.71875 0.663723
0.21875 0.90625 0.75 0.662314
0.25 0.90625 0.75 0.669676
0.21875 0.9375 0.75 0.644402
0.25 0.9375 0.75 0.651369
0.15625 0.96875 0.71875 0.626262
0.1875 0.96875 0.71875 0.633185
0.15625 1 0.71875 0.608891
0.1875 1 0.71875 0.615434
0.15625 0.96875 0.75 0.611695
0.1875 0.96875 0.75 0.619465
0.15625 1 0.75 0.595003
0.1875 1 0.75 0.602353
0.21875 0.96875 0.71875 0.639463
0.25 0.96875 0.71875 0.645053
0.21875 1 0.71875 0.621364
0.25 1 0.71875 0.626641
0.21875 0.96875 0.75 0.626668
0.25 0.96875 0.75 0.633256
0.21875 1 0.75 0.609161
0.25 1 0.75 0.615385
0.28125 0.78125 0.53125 0.901175
0.3125 0.78125 0.53125 0.89904
0.28125 0.8125 0.53125 0.883954
0.3125 0.8125 0.53125 0.8819
0.28125 0.78125 0.5625 0.875421
0.3125 0.78125 0.5625 0.874087
0.28125 0.8125 0.5625 0.857005
0.3125 0.8125 0.5625 0.855727
0.34375 0.78125 0.53125 0.895345
0.375 0.78125 0.53125 0.890131
0.34375 0.8125 0.53125 0.878345
0.375 0.8125 0.53125 0.873327
0.34375 0.78125 0.5625 0.871272
0.375 0.78125 0.5625 0.867004
0.34375 0.8125 0.5625 0.853029
0.375 0.8125 0.5625 0.848938
0.28125 0.84375 0.53125 0.865915
0.3125 0.84375 0.53125 0.863944
0.28125 0.875 0.53125 0.847198
0.3125 0.875 0.53125 0.845312
0.28125 0.84375 0.5625 0.837978
0.3125 0.84375 0.5625 0.836757
0.28125 0.875 0.5625 0.818472
0.3125 0.875 0.5625 0.817307
0.34375 0.84375 0.53125 0.860534
0.375 0.84375 0.53125 0.855717
0.34375 0.875 0.53125 0.842048
0.375 0.875 0.53125 0.837436
0.34375 0.84375 0.5625 0.834177
0.375 0.84375 0.5625 0.830265
0.34375 0.875 0.5625 0.814846
0.375 0.875 0.5625 0.811114
0.28125 0.78125 0.59375 0.849791
0.3125 0.78125 0.59375 0.849577
0.28125 0.8125 0.59375 0.830562
0.3125 0.8125 0.59375 0.830357
0.28125 0.78125 0.625 0.825294
0.3125 0.78125 0.625 0.826418
0.28125 0.8125 0.625 0.805608
0.3125 0.8125 0.625 0.806679
0.34375 0.78125 0.59375 0.847957
0.375 0.78125 0.59375 0.844946
0.34375 0.8125 0.59375 0.828809
0.375 0.8125 0.59375 0.825933
0.34375 0.78125 0.625 0.826211
0.375 0.78125 0.625 0.824673
0.34375 0.8125 0.625 0.806481
0.375 0.8125 0.625 0.805016
0.28125 0.84375 0.59375 0.810901
0.3125 0.84375 0.59375 0.810706
0.28125 0.875 0.59375 0.790931
0.3125 0.875 0.59375 0.790746
0.28125 0.84375 0.625 0.785635
0.3125 0.84375 0.625 0.786654
0.28125 0.875 0.625 0.765488
0.3125 0.875 0.625 0.766455
0.34375 0.84375 0.59375 0.809231
0.375 0.84375 0.59375 0.806489
0.34375 0.875 0.59375 0.789342
0.375 0.875 0.59375 0.786733
0.34375 0.84375 0.625 0.786466
0.375 0.84375 0.625 0.785072
0.34375 0.875 0.625 0.766276
0.375 0.875 0.625 0.764953
0.40625 0.78125 0.53125 0.883449
0.4375 0.78125 0.53125 0.875367
0.40625 0.8125 0.53125 0.866895
0.4375 0.8125 0.53125 0.859113
0.40625 0.78125 0.5625 0.861326
0.4375 0.78125 0.5625 0.854294
0.40625 0.8125 0.5625 0.843494
0.4375 0.8125 0.5625 0.83675
0.46875 0.78125 0.53125 0.865965
0.5 0.78125 0.53125 0.855332
0.46875 0.8125 0.53125 0.850056
0.5 0.8125 0.53125 0.839808
0.46875 0.78125 0.5625 0.845975
0.5 0.78125 0.5625 0.836448
0.46875 0.8125 0.5625 0.828769
0.5 0.8125 0.5625 0.819624
0.40625 0.84375 0.53125 0.849542
0.4375 0.84375 0.53125 0.842068
0.40625 0.875 0.53125 0.831522
0.4375 0.875 0.53125 0.824361
0.40625 0.84375 0.5625 0.825058
0.4375 0.84375 0.5625 0.818605
0.40625 0.875 0.5625 0.806144
0.4375 0.875 0.5625 0.799982
0.46875 0.84375 0.53125 0.833366
0.5 0.84375 0.53125 0.823515
0.46875 0.875 0.53125 0.81602
0.5 0.875 0.53125 0.806574
0.46875 0.84375 0.5625 0.810965
0.5 0.84375 0.5625 0.802208
0.46875 0.875 0.5625 0.792685
0.5 0.875 0.5625 0.784317
0.40625 0.78125 0.59375 0.840573
0.4375 0.78125 0.59375 0.834883
0.40625 0.8125 0.59375 0.821755
0.4375 0.8125 0.59375 0.816316
0.40625 0.78125 0.625 0.821819
0.4375 0.78125 0.625 0.817678
0.40625 0.8125 0.625 0.802297
0.4375 0.8125 0.625 0.798349
0.46875 0.78125 0.59375 0.827927
0.5 0.78125 0.59375 0.819772
0.46875 0.8125 0.59375 0.809666
0.5 0.8125 0.59375 0.801866
0.46875 0.78125 0.625 0.812286
0.5 0.78125 0.625 0.805696
0.46875 0.8125 0.625 0.793209
0.5 0.8125 0.625 0.786924
0.40625 0.84375 0.59375 0.802505
0.4375 0.84375 0.59375 0.797318
0.40625 0.875 0.59375 0.782942
0.4375 0.875 0.59375 0.778004
0.40625 0.84375 0.625 0.782486
0.4375 0.84375 0.625 0.778731
0.40625 0.875 0.625 0.762498
0.4375 0.875 0.625 0.758931
0.46875 0.84375 0.59375 0.790973
0.5 0.84375 0.59375 0.783527
0.46875 0.875 0.59375 0.771962
0.5 0.875 0.59375 0.764868
0.46875 0.84375 0.625 0.77384
0.5 0.84375 0.625 0.767857
0.46875 0.875 0.625 0.754285
0.5 0.875 0.625 0.7486
0.28125 0.90625 0.53125 0.827937
0.3125 0.90625 0.53125 0.826137
0.28125 0.9375 0.53125 0.808261
0.3125 0.9375 0.53125 0.806546
0.28125 0.90625 0.5625 0.798612
0.3125 0.90625 0.5625 0.797503
0.28125 0.9375 0.5625 0.778513
0.3125 0.9375 0.5625 0.777459
0.34375 0.90625 0.53125 0.823019
0.375 0.90625 0.53125 0.818614
0.34375 0.9375 0.53125 0.803575
0.375 0.9375 0.53125 0.799375
0.34375 0.90625 0.5625 0.79516
0.375 0.90625 0.5625 0.791605
0.34375 0.9375 0.5625 0.775233
0.375 0.9375 0.5625 0.771854
0.28125 0.96875 0.53125 0.788291
0.3125 0.96875 0.53125 0.78666
0.28125 1 0.53125 0.768137
0.3125 1 0.53125 0.766589
0.28125 0.96875 0.5625 0.758284
0.3125 0.96875 0.5625 0.757284
0.28125 1 0.5625 0.738022
0.3125 1 0.5625 0.737075
0.34375 0.96875 0.53125 0.783833
0.375 0.96875 0.53125 0.779838
0.34375 1 0.53125 0.763905
0.375 1 0.53125 0.76011
0.34375 0.96875 0.5625 0.755172
0.375 0.96875 0.5625 0.751966
0.34375 1 0.5625 0.735074
0.375 1 0.5625 0.732036
0.28125 0.90625 0.59375 0.770764
0.3125 0.90625 0.59375 0.770588
0.28125 0.9375 0.59375 0.750504
0.3125 0.9375 0.59375 0.750338
0.28125 0.90625 0.625 0.745266
0.3125 0.90625 0.625 0.746183
0.28125 0.9375 0.625 0.725063
0.3125 0.9375 0.625 0.72593
0.34375 0.90625 0.59375 0.769255
0.375 0.90625 0.59375 0.766777
0.34375 0.9375 0.59375 0.749074
0.375 0.9375 0.59375 0.746724
0.34375 0.90625 0.625 0.746013
0.375 0.90625 0.625 0.744759
0.34375 0.9375 0.625 0.72577
0.375 0.9375 0.625 0.724582
0.28125 0.96875 0.59375 0.730246
0.3125 0.96875 0.59375 0.730089
0.28125 1 0.59375 0.710075
0.3125 1 0.59375 0.709925
0.28125 0.96875 0.625 0.70496
0.3125 0.96875 0.625 0.70578
0.28125 1 0.625 0.685031
0.3125 1 0.625 0.685804
0.34375 0.96875 0.59375 0.728892
0.375 0.96875 0.59375 0.726666
0.34375 1 0.59375 0.708794
0.375 1 0.59375 0.706688
0.34375 0.96875 0.625 0.705628
0.375 0.96875 0.625 0.704505
0.34375 1 0.625 0.68566
0.375 1 0.625 0.6846
0.40625 0.90625 0.53125 0.812962
0.4375 0.90625 0.53125 0.806117
0.40625 0.9375 0.53125 0.793986
0.4375 0.9375 0.53125 0.787457
0.40625 0.90625 0.5625 0.786871
0.4375 0.90625 0.5625 0.781001
0.40625 0.9375 0.5625 0.767353
0.4375 0.9375 0.5625 0.761769
0.46875 0.90625 0.53125 0.798141
0.5 0.90625 0.53125 0.789102
0.46875 0.9375 0.53125 0.779844
0.5 0.9375 0.53125 0.771214
0.46875 0.90625 0.5625 0.774045
0.5 0.90625 0.5625 0.766064
0.46875 0.9375 0.5625 0.755151
0.5 0.9375 0.5625 0.747553
0.40625 0.96875 0.53125 0.774709
0.4375 0.96875 0.53125 0.768492
0.40625 1 0.53125 0.755237
0.4375 1 0.53125 0.749328
0.40625 0.96875 0.5625 0.747693
0.4375 0.96875 0.5625 0.742391
0.40625 1 0.5625 0.727986
0.4375 1 0.5625 0.722958
0.46875 0.96875 0.53125 0.76124
0.5 0.96875 0.53125 0.753015
0.46875 1 0.53125 0.742432
0.5 1 0.53125 0.734607
0.46875 0.96875 0.5625 0.736103
0.5 0.96875 0.5625 0.728882
0.46875 1 0.5625 0.716994
0.5 1 0.5625 0.710141
0.40625 0.90625 0.59375 0.763176
0.4375 0.90625 0.59375 0.758483
0.40625 0.9375 0.59375 0.743308
0.4375 0.9375 0.59375 0.738856
0.40625 0.90625 0.625 0.742431
0.4375 0.90625 0.625 0.73905
0.40625 0.9375 0.625 0.722379
0.4375 0.9375 0.625 0.719176
0.46875 0.90625 0.59375 0.752739
0.5 0.90625 0.59375 0.745993
0.46875 0.9375 0.59375 0.733404
0.5 0.9375 0.59375 0.726999
0.46875 0.90625 0.625 0.734643
0.5 0.90625 0.625 0.729249
0.46875 0.9375 0.625 0.715003
0.5 0.9375 0.625 0.709892
0.40625 0.96875 0.59375 0.723431
0.4375 0.96875 0.59375 0.719212
0.40625 1 0.59375 0.703628
0.4375 1 0.59375 0.699636
0.40625 0.96875 0.625 0.702421
0.4375 0.96875 0.625 0.699393
0.40625 1 0.625 0.682631
0.4375 1 0.625 0.67977
0.46875 0.96875 0.59375 0.714046
0.5 0.96875 0.59375 0.707972
0.46875 1 0.59375 0.694745
0.5 1 0.59375 0.688993
0.46875 0.96875 0.625 0.695444
0.5 0.96875 0.625 0.690608
0.46875 1 0.625 0.676039
0.5 1 0.625 0.671467
0.28125 0.78125 0.65625 0.802718
0.3125 0.78125 0.65625 0.805315
0.28125 0.8125 0.65625 0.782891
0.3125 0.8125 0.65625 0.785361
0.28125 0.78125 0.6875 0.782676
0.3125 0.78125 0.6875 0.786814
0.28125 0.8125 0.6875 0.762975
0.3125 0.8125 0.6875 0.766906
0.34375 0.78125 0.65625 0.806657
0.375 0.78125 0.65625 0.806731
0.34375 0.8125 0.65625 0.786637
0.375 0.8125 0.65625 0.786707
0.34375 0.78125 0.6875 0.789776
0.375 0.78125 0.6875 0.791536
0.34375 0.8125 0.6875 0.76972
0.375 0.8125 0.6875 0.771391
0.28125 0.84375 0.65625 0.762885
0.3125 0.84375 0.65625 0.765231
0.28125 0.875 0.65625 0.742802
0.3125 0.875 0.65625 0.745024
0.28125 0.84375 0.6875 0.743164
0.3125 0.84375 0.6875 0.746893
0.28125 0.875 0.6875 0.723337
0.3125 0.875 0.6875 0.726869
0.34375 0.84375 0.65625 0.766442
0.375 0.84375 0.65625 0.766508
0.34375 0.875 0.65625 0.746172
0.375 0.875 0.65625 0.746234
0.34375 0.84375 0.6875 0.749562
0.375 0.84375 0.6875 0.751146
0.34375 0.875 0.6875 0.729395
0.375 0.875 0.6875 0.730895
0.28125 0.78125 0.71875 0.765581
0.3125 0.78125 0.71875 0.77128
0.28125 0.8125 0.71875 0.746227
0.3125 0.8125 0.71875 0.75164
0.28125 0.78125 0.75 0.75176
0.3125 0.78125 0.75 0.759006
0.28125 0.8125 0.75 0.732929
0.3125 0.8125 0.75 0.739814
0.34375 0.78125 0.71875 0.775888
0.375 0.78125 0.71875 0.779363
0.34375 0.8125 0.71875 0.756015
0.375 0.8125 0.71875 0.759314
0.34375 0.78125 0.75 0.765248
0.375 0.78125 0.75 0.770432
0.34375 0.8125 0.75 0.745742
0.375 0.8125 0.75 0.750665
0.28125 0.84375 0.71875 0.726797
0.3125 0.84375 0.71875 0.731931
0.28125 0.875 0.71875 0.707378
0.3125 0.875 0.71875 0.712239
0.28125 0.84375 0.75 0.714023
0.3125 0.84375 0.75 0.720556
0.28125 0.875 0.75 0.695126
0.3125 0.875 0.75 0.701315
0.34375 0.84375 0.71875 0.736078
0.375 0.84375 0.71875 0.739204
0.34375 0.875 0.71875 0.716166
0.375 0.875 0.71875 0.719124
0.34375 0.84375 0.75 0.726178
0.375 0.84375 0.75 0.730844
0.34375 0.875 0.75 0.706639
0.375 0.875 0.75 0.711057
0.40625 0.78125 0.65625 0.805535
0.4375 0.78125 0.65625 0.803081
0.40625 0.8125 0.65625 0.78557
0.4375 0.8125 0.65625 0.783236
0.40625 0.78125 0.6875 0.792076
0.4375 0.78125 0.6875 0.791391
